Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
US,Cheyenne,Cheyenne NCore,"41.18222,-104.778336",PM2.5,AirNow,µg/m³,25.0,2021-08-06T11:00:00+02:00,United States
CN,晋中市,锦纶小区,"37.6945,112.7532",PM2.5,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
CN,金坛市,金坛市环境监测站,"31.751,119.579",PM2.5,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
CN,吴忠市,文卫南街,"37.9768,106.2112",PM2.5,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
CN,南阳市,环保局,"32.9917,112.5192",PM2.5,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
CN,阜新市,长青街,"42.0279,121.6697",NO2,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
CN,四平市,世纪城,"43.1666,124.3419",NO2,ChinaAQIData,µg/m³,25.0,2021-08-06T13:00:00+02:00,China
RO,Braşov,RO0120A,"45.6593697224,25.6161789789",NO2,EEA Romania,µg/m³,25.10148206,2021-08-06T13:00:00+02:00,Romania
US,ROSEBUD,Birney,"45.366151,-106.48982",PM2.5,AirNow,µg/m³,25.2,2021-08-06T13:00:00+02:00,United States
US,Shreveport-Bossier City,Shreveport Airport,"32.5364,-93.7492",PM2.5,AirNow,µg/m³,25.3,2021-08-06T13:00:00+02:00,United States
NO,Tromsø,Hansjordnesbukta,"69.65625,18.96372",NO2,Norway,µg/m³,25.337205,2021-08-06T13:00:00+02:00,Norway
US,McAlester,McAlester,"34.906082,-95.794128",PM2.5,AirNow,µg/m³,25.6,2021-08-06T13:00:00+02:00,United States
CZ,Plzeňský,CZ0PPLL,"49.7701263428,13.368221283",SO2,EEA Czech Republic,µg/m³,25.6,2021-08-06T11:00:00+02:00,Czech Republic
NO,Ålesund,Karl Eriksens plass,"62.470622,6.153501",NO2,Norway,µg/m³,25.668657,2021-08-06T13:00:00+02:00,Norway
US,WASHINGTON,Copan,"36.908115,-95.88235",PM2.5,AirNow,µg/m³,25.7,2021-08-06T13:00:00+02:00,United States
BG,Варна,BG0075A,"43.224389,27.915733",PM2.5,EEA Bulgaria,µg/m³,25.73,2021-08-06T12:00:00+02:00,Bulgaria
US,Dickinson,Theodore Roosevelt N,"46.949699,-103.514397",PM2.5,AirNow,µg/m³,25.8,2021-08-06T13:00:00+02:00,United States
CL,Puchuncaví,Puchuncaví,"-32.7188394864,-71.4079605989",NO2,Chile - SINCA,µg/m³,25.89,2021-08-06T13:00:00+02:00,Chile
ES,Guadalajara,ES1537A,"40.6298399995,-3.17159",NO2,EEA Spain,µg/m³,26.0,2021-08-06T03:00:00+02:00,Spain
CN,榆林市,环保监测大楼,"38.2478,109.7336",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
GB,North West & Merseyside,St Helens Linkway,"53.451826,-2.742134",NO2,DEFRA,µg/m³,26.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,绵阳市,市人大,"31.4535,104.7563",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,永州市,冷水滩区环保局,"26.4519,111.5989",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,黔东南苗族侗族自治州,市环境监测站,"26.5747,107.9783",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,乌兰察布市,集宁新区,"40.9923,113.1306",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,凉山彝族自治州,凉山州政府,"27.8851,102.2685",PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,内江市,内江日报社,"29.5822,105.0406",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,宁波市,区环保大楼,"29.911,121.8358",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
BR,São Paulo,Ibirapuera,"-23.59184199,-46.6606875",PM2.5,Sao Paulo CETESB,µg/m³,26.0,2021-08-06T14:00:00+02:00,Brazil
CN,铜川市,新区管委会,"34.9058,108.9344",PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,克拉玛依市,南林小区,"45.5893,84.8988",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,辽源市,银鹰制药,"42.9078,125.0764",PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,常州市,行政中心,"31.8174,119.9805",PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
PT,Coimbra,PT02006,"40.214722,-8.401667",NO2,EEA Portugal,µg/m³,26.0,2021-08-06T11:00:00+02:00,Portugal
GB,Swfrryd,Hafod-yr-ynys Roadside,"51.680579,-3.133508",NO2,DEFRA,µg/m³,26.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,陇南市,滨江中学,"33.3826,104.9339",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,宜宾市,市委,"28.7728,104.6201",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,宜昌市,伍家岗,"30.6465,111.3549",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
CN,威海市,华夏技校,"37.4236,122.1214",NO2,ChinaAQIData,µg/m³,26.0,2021-08-06T13:00:00+02:00,China
US,NEOSHO,Chanute,"37.67696,-95.47594",PM2.5,AirNow,µg/m³,26.1,2021-08-06T13:00:00+02:00,United States
SE,Västernorrland,SE0106A,"63.2911989996,18.7166",NO2,EEA Sweden,µg/m³,26.2,2021-08-06T13:00:00+02:00,Sweden
RS,Južnobački upravni okrug,RS0029A,"45.245065,19.84119",SO2,EEA Servia,µg/m³,26.34248,2021-08-06T14:00:00+02:00,Serbia
CL,Coronel,Lota urbana,"-37.0776198097,-73.1541364986",SO2,Chile - SINCA,µg/m³,26.36,2021-08-06T13:00:00+02:00,Chile
IT,Bergamo,IT0997A,"45.695687,9.661667",NO2,EEA Italy,µg/m³,26.392199,2021-08-06T13:00:00+02:00,Italy
US,Albuquerque,North Valley,"35.187801,-106.603897",PM2.5,AirNow,µg/m³,26.4,2021-08-06T13:00:00+02:00,United States
RO,Argeş,RO0100A,"44.8166419995,25.007398",NO2,EEA Romania,µg/m³,26.41665784,2021-08-06T13:00:00+02:00,Romania
DE,Sachsen,DESN051,"51.119514,13.675005",NO2,EEA Germany,µg/m³,26.57,2021-08-06T02:00:00+02:00,Germany
PL,Malbork,AM15 Malbork Mickiewicza,"54.031247,19.032899",NO2,GIOS,µg/m³,26.6295,2021-08-06T14:00:00+02:00,Poland
US,HUGHES,Pierre,"44.373786,-100.287269",PM2.5,AirNow,µg/m³,26.7,2021-08-06T13:00:00+02:00,United States
US,DESCHUTES,Bend NE 8th & Emerso,"44.054661,-121.294068",PM2.5,AirNow,µg/m³,26.7,2021-08-06T13:00:00+02:00,United States
NO,Bergen,Danmarks plass,"60.37408,5.34042",NO2,Norway,µg/m³,26.885608,2021-08-06T13:00:00+02:00,Norway
ZA,uMgungundlovu,Pietermaritzburg Airport - ORIBI,"-29.637583,30.337389",PM2.5,South Africa,µg/m³,26.946,2021-08-06T14:00:00+02:00,South Africa
CN,金华市,气象局,"29.1131,119.656",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,铜川市,王益区政府,"35.0697,109.0697",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,胶州市,胶州一中,"36.253,120.014",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CL,Padre las Casas,Padre Las Casas II,"-38.7647674517,-72.5987956822",PM2.5,Chile - SINCA,µg/m³,27.0,2021-08-06T13:00:00+02:00,Chile
CN,泰安市,国网新校,"36.2275,117.1812",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,怀化市,市委党校,"27.583,110.0394",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
GR,ΣΤΕΡΕΑ ΕΛΛΑΔΑ,GR0110R,"38.37524796,23.11026764",PM2.5,EEA Greece,µg/m³,27.0,2021-08-06T11:00:00+02:00,Greece
CL,Rengo,Rengo,"-34.3945414179,-70.8529815423",PM2.5,Chile - SINCA,µg/m³,27.0,2021-08-06T13:00:00+02:00,Chile
CN,玉林市,福绵环保局,"22.5893,110.0527",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,海东地区,平安高铁新区,"36.5067,102.0306",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
GB,Crompton Way   OL2 8AQ,Shaw Crompton Way,"53.579283,-2.093786",NO2,DEFRA,µg/m³,27.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,通化市,光明,"41.7173,125.9358",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,东莞市,东城主山,"23.0457,113.7875",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,鸡西市,欧美日汽修厂,"45.3073,131.0207",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,哈尔滨市,平房东轻厂,"45.61,126.615",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
GB,Manchester,Manchester Piccadilly,"53.48152,-2.237881",NO2,DEFRA,µg/m³,27.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,钦州市,港区一小,"21.7431,108.5989",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,乌鲁木齐市,收费所,"43.768,87.6046",NO2,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,曲靖市,南苑二区,"25.462,103.7947",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
CN,Beijing,Beijing US Embassy,"39.95,116.47",PM2.5,Beijing US Embassy,µg/m³,27.0,2021-08-06T14:00:00+02:00,China
US,Weirton-Steubenville,Steubenville,"40.366452,-80.615691",PM2.5,AirNow,µg/m³,27.0,2021-08-06T13:00:00+02:00,United States
CN,昭通市,监测站,"27.3736,103.7667",PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-06T13:00:00+02:00,China
US,PHILLIPS,Malta,"48.317507,-107.862471",PM2.5,AirNow,µg/m³,27.1,2021-08-06T13:00:00+02:00,United States
US,Lafayette,Lafayette,"30.2258,-92.042801",PM2.5,AirNow,µg/m³,27.3,2021-08-06T13:00:00+02:00,United States
BA,Živinice,Živinice,"44.4538888889,18.6483333333",NO2,Bosnia_Tuzlanski,µg/m³,27.3,2021-08-06T14:00:00+02:00,Bosnia and Herzegovina
RS,Kolubarski upravni okrug,RS0041A,"44.273049,19.899006",SO2,EEA Servia,µg/m³,27.36472,2021-08-06T14:00:00+02:00,Serbia
AT,Wien,AT90MBA,"48.1883724995,16.3000202778",NO2,EEA Austria,µg/m³,27.40215301,2021-08-06T13:00:00+02:00,Austria
PL,Kościerzyna,AM12 Kościerzyna Targowa,"54.120694,17.975861",NO2,GIOS,µg/m³,27.4489,2021-08-06T14:00:00+02:00,Poland
RO,Călăraşi,RO0125A,"44.2047333614,27.3164203171",NO2,EEA Romania,µg/m³,27.45090087,2021-08-06T13:00:00+02:00,Romania
IT,Brindisi,IT2139A,"40.64583,17.96055",NO2,EEA Italy,µg/m³,27.47,2021-08-06T12:00:00+02:00,Italy
IT,Catanzaro,IT2091A,"38.86898,16.60832",NO2,EEA Italy,µg/m³,27.561995,2021-08-06T12:00:00+02:00,Italy
CZ,Ústecký,CZ0ULOM,"50.5857658386,13.673418045",SO2,EEA Czech Republic,µg/m³,27.7,2021-08-06T11:00:00+02:00,Czech Republic
US,DENVER,Globeville,"39.785622,-104.988469",PM2.5,AirNow,µg/m³,27.8,2021-08-06T13:00:00+02:00,United States
US,ADAMS,Adams-Birch,"39.8281,-104.93645",PM2.5,AirNow,µg/m³,27.9,2021-08-06T13:00:00+02:00,United States
CN,深圳市,横岗,"22.6451,114.1871",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,濮阳市,油田物探公司,"35.7754,115.0866",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,盘锦市,兴隆台,"41.0883,122.0485",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,江门市,西区,"22.5835,113.0731",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,平顶山市,平顶山工学院,"33.774,113.182",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,宜昌市,夷陵区,"30.7819,111.3275",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
TJ,Dushanbe,US Diplomatic Post: Dushanbe,"38.579708,68.712176",PM2.5,StateAir_Dushanbe,µg/m³,28.0,2021-08-06T14:00:00+02:00,Tajikistan
IT,Reggio Nell'Emilia,IT2156A,"44.700278,10.622778",NO2,EEA Italy,µg/m³,28.0,2021-08-06T11:00:00+02:00,Italy
CN,文山州,市便民服务中心,"23.3892,104.2319",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CL,Talagante,Talagante,"-33.6737520714,-70.9530647374",PM2.5,Chile - SINCA,µg/m³,28.0,2021-08-06T13:00:00+02:00,Chile
CN,朝阳市,八里堡,"41.5648,120.4176",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
GB,Chepstow,Chepstow A48,"51.638094,-2.678731",NO2,DEFRA,µg/m³,28.0,2021-08-06T13:00:00+02:00,United Kingdom
CN,保定市,监测站,"38.8639,115.5086",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,广安市,广电花园,"30.4551,106.6388",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,贵港市,新世纪学校,"23.1172,109.5886",PM2.5,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,北京市,海淀万柳,"39.9611,116.2878",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
CN,南京市,玄武湖,"32.0754,118.7997",NO2,ChinaAQIData,µg/m³,28.0,2021-08-06T13:00:00+02:00,China
IT,Milano,IT0694A,"45.55139,9.22806",NO2,EEA Italy,µg/m³,28.006868,2021-08-06T13:00:00+02:00,Italy
SK,Bratislavský kraj,SK0002A,"48.1584279995,17.128678",NO2,EEA Slovakia,µg/m³,28.0223,2021-08-06T13:00:00+02:00,Slovakia
RO,Iaşi,RO0083A,"47.1567664987,27.5748656244",NO2,EEA Romania,µg/m³,28.1104346,2021-08-06T13:00:00+02:00,Romania
US,FLATHEAD,Columbia Falls,"48.363694,-114.189272",PM2.5,AirNow,µg/m³,28.3,2021-08-06T13:00:00+02:00,United States
FI,Northern Ostrobothnia,FI00446,"65.0099699996,25.47132",NO2,EEA Finland,µg/m³,28.3379067,2021-08-06T13:00:00+02:00,Finland
CZ,Moravskoslezský,CZ0TOCB,"49.8398475647,18.28997612",NO2,EEA Czech Republic,µg/m³,28.5,2021-08-06T11:00:00+02:00,Czech Republic
CZ,Jihočeský,CZ0CCBD,"48.9843864441,14.4656839371",NO2,EEA Czech Republic,µg/m³,28.5,2021-08-06T11:00:00+02:00,Czech Republic
RS,Podunavski upravni okrug,RS0039A,"44.652336,20.931675",CO,EEA Servia,µg/m³,28.54,2021-08-06T14:00:00+02:00,Serbia
CZ,Jihomoravský,CZ0BBNV,"49.1980895996,16.5936431885",NO2,EEA Czech Republic,µg/m³,28.7,2021-08-06T11:00:00+02:00,Czech Republic
GB,Ealing,Ealing - Hanger Lane Gyratory,"51.53085,-0.292488",NO2,London Air Quality Network,µg/m³,28.7,2021-08-06T13:00:00+02:00,United Kingdom
GB,Lewisham,Lewisham - Catford,"51.445468,-0.020266",NO2,London Air Quality Network,µg/m³,28.7,2021-08-06T07:00:00+02:00,United Kingdom
CN,达州市,市政中心,"31.2124,107.4644",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,崇左市,城南新区,"22.3707,107.3702",NO2,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
US,RICHLAND,Sidney 201,"47.8679,-104.676864",PM2.5,AirNow,µg/m³,29.0,2021-08-06T13:00:00+02:00,United States
CN,赤峰市,松山一中,"42.2816,118.9233",NO2,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,秦皇岛市,北戴河环保局,"39.8207,119.5134",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,阿坝藏族羌族自治州,马师校,"31.8896,102.2502",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,内江市,东兴区政府,"29.5947,105.0717",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,兴安盟,北滨河,"46.0707,122.0931",NO2,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
CN,攀枝花市,河门口,"26.5928,101.5769",NO2,ChinaAQIData,µg/m³,29.0,2021-08-06T05:00:00+02:00,China
IT,Bologna,IT1159A,"44.49972,11.32833",NO2,EEA Italy,µg/m³,29.0,2021-08-06T11:00:00+02:00,Italy
CN,新乡市,环保东院,"35.303,113.883",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T12:00:00+02:00,China
CN,菏泽市,市政协,"35.2375,115.4747",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
ZA,Ngaka Modiri Molema,Mafikeng,"-25.835814,25.614534",PM2.5,South Africa,µg/m³,29.0,2021-08-06T14:00:00+02:00,South Africa
US,Duluth,West Duluth,"46.743889,-92.166946",PM2.5,AirNow,µg/m³,29.0,2021-08-06T13:00:00+02:00,United States
CN,乌海市,市林业局,"39.6973,106.8174",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
ES,Valencia/València,ES1181A,"39.4811111095,-0.44722222",PM2.5,EEA Spain,µg/m³,29.0,2021-08-06T11:00:00+02:00,Spain
BR,São Bernardo do Campo,S.Bernardo-Centro,"-23.69867109,-46.54623219",NO2,Sao Paulo CETESB,µg/m³,29.0,2021-08-06T14:00:00+02:00,Brazil
CN,通辽市,艺术职业学校,"43.6801,122.2532",PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-06T13:00:00+02:00,China
US,BECKER,Detroit Lakes,"46.8511,-95.8467",PM2.5,AirNow,µg/m³,29.0,2021-08-06T13:00:00+02:00,United States
IT,Livorno,IT1560A,"43.55472,10.32972",NO2,EEA Italy,µg/m³,29.0,2021-08-06T12:00:00+02:00,Italy
FR,Seine-et-Marne,FR04122,"48.5280649624,2.65361436614",NO2,EEA France,µg/m³,29.1,2021-08-06T10:00:00+02:00,France
US,Colorado Springs,Colorado College,"38.848,-104.8286",PM2.5,AirNow,µg/m³,29.1,2021-08-06T13:00:00+02:00,United States
BA,Tuzla,Skver,"44.5408333333,18.6733333333",NO2,Bosnia_Tuzlanski,µg/m³,29.2,2021-08-06T14:00:00+02:00,Bosnia and Herzegovina
PL,Włocławek,Włocławek OKRZEI,"52.658467,19.059314",NO2,GIOS,µg/m³,29.2,2021-08-06T13:00:00+02:00,Poland
IT,Crotone,IT2088A,"39.07973,17.12285",NO2,EEA Italy,µg/m³,29.233389,2021-08-06T12:00:00+02:00,Italy
US,LARIMER,Ft. Collins - CSU Fa,"40.571259,-105.079765",PM2.5,AirNow,µg/m³,29.3,2021-08-06T11:00:00+02:00,United States
DE,Nordrhein-Westfalen,DENW116,"51.342561,6.670195",NO2,EEA Germany,µg/m³,29.44,2021-08-06T02:00:00+02:00,Germany
CZ,Hlavní město Praha,CZ0ALEG,"50.0723876953,14.4306726456",NO2,EEA Czech Republic,µg/m³,29.5,2021-08-06T11:00:00+02:00,Czech Republic
NO,Trondheim,Elgeseter,"63.419239,10.395945",NO2,Norway,µg/m³,29.544444,2021-08-06T13:00:00+02:00,Norway
DE,Hessen,DEHE049,"51.312076,9.49112",NO2,EEA Germany,µg/m³,29.55,2021-08-06T02:00:00+02:00,Germany
AT,Tirol,AT72910,"46.8277319995,12.765622",NO2,EEA Austria,µg/m³,29.5739994,2021-08-06T13:00:00+02:00,Austria
US,Houston-Sugar Land-Baytown,Clinton C403,"29.7339,-95.2575",PM2.5,AirNow,µg/m³,29.6,2021-08-06T13:00:00+02:00,United States
FR,Pyrénées-Atlantiques,FR31017,"43.4941399201,-1.52777378685",NO2,EEA France,µg/m³,29.7,2021-08-06T10:00:00+02:00,France
HU,Baranya,HU0030A,"46.0711097695,18.22528648",NO2,EEA Hungary,µg/m³,29.7572925,2021-08-06T13:00:00+02:00,Hungary
FR,Charente,FR09106,"45.6514582172,0.162366894343",NO2,EEA France,µg/m³,29.8,2021-08-06T10:00:00+02:00,France
PE,Lima,SAN BORJA,"-12.108872,-77.007689",PM2.5,Senamhi,µg/m³,29.88,2021-08-06T14:00:00+02:00,Peru
CL,Quintero,Centro Quintero,"-32.7877756097,-71.532282799",NO2,Chile - SINCA,µg/m³,29.92,2021-08-06T13:00:00+02:00,Chile
CN,韶关市,韶关学院,"24.7791,113.6735",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,贵港市,新世纪学校,"23.1172,109.5886",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,宜宾市,石马中学(对照点),"28.793,104.563",PM2.5,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,苏州市,相城区,"31.3708,120.641",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,沈阳市,太原街,"41.7972,123.4017",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
US,OKANOGAN,Omak-Colville Tribe,"48.39999,-119.518959",PM2.5,AirNow,µg/m³,30.0,2021-08-06T13:00:00+02:00,United States
CN,珠海市,横琴,"22.1163,113.5433",PM2.5,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,大庆市,萨尔图区,"46.586,125.153",PM2.5,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,济南市,科干所,"36.6114,116.9862",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,兰州市,铁路设计院,"36.0464,103.831",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,丹东市,江湾东路,"40.0625,124.3303",NO2,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CN,自贡市,南湖救助站,"29.3194,104.7894",PM2.5,ChinaAQIData,µg/m³,30.0,2021-08-06T13:00:00+02:00,China
CA,ONTARIO,Chatham,"42.4033,-82.2086",PM2.5,AirNow,µg/m³,30.0,2021-08-06T13:00:00+02:00,Canada
NL,Wijk aan Zee,Wijk aan Zee-Burgemeester Rothestraat,"52.494,4.60199",NO2,Netherlands,µg/m³,30.1,2021-08-06T04:00:00+02:00,Netherlands
ZA,Bojanala Platinum,Marikana Community Centre,"-25.698444,27.480111",PM2.5,South Africa,µg/m³,30.104,2021-08-06T14:00:00+02:00,South Africa
DE,Berlin,DEBE063,"52.467534,13.441654",NO2,EEA Germany,µg/m³,30.13,2021-08-06T04:00:00+02:00,Germany
HR,Grad Zagreb,HR0007A,"45.8003388884,15.9740722222",NO2,EEA Croatia,µg/m³,30.3,2021-08-06T11:00:00+02:00,Croatia
FR,Alpes-Maritimes,FR24007,"43.5997495987,7.09472343407",NO2,EEA France,µg/m³,30.3,2021-08-06T04:00:00+02:00,France
PL,Rzeszów,Rzeszów-Piłsudskiego,"50.040675,22.004656",NO2,GIOS,µg/m³,30.4714,2021-08-06T14:00:00+02:00,Poland
GB,Sutton,Sutton - Worcester Park,"51.377923,-0.240414",NO2,London Air Quality Network,µg/m³,30.5,2021-08-06T12:00:00+02:00,United Kingdom
DE,Sachsen-Anhalt,DEST050,"51.496165,11.979064",NO2,EEA Germany,µg/m³,30.58,2021-08-06T02:00:00+02:00,Germany
FR,Hérault,FR08004,"43.6050187206,3.87459551716",NO2,EEA France,µg/m³,30.6,2021-08-06T08:00:00+02:00,France
FR,Nord,FR06006,"50.3642606948,3.52273440352",NO2,EEA France,µg/m³,30.6,2021-08-06T10:00:00+02:00,France
PL,Szczecin,Szczecin_Piłsudskiego,"53.432169,14.5539",NO2,GIOS,µg/m³,30.7051,2021-08-06T14:00:00+02:00,Poland
US,Marshall,Marshall,"44.4572,-95.835",PM2.5,AirNow,µg/m³,31.0,2021-08-06T13:00:00+02:00,United States
US,STEVENS,Colville-E 1st St,"48.54469,-117.903222",PM2.5,AirNow,µg/m³,31.0,2021-08-06T13:00:00+02:00,United States
CN,漳州市,漳州党校,"24.5183,114.6622",NO2,ChinaAQIData,µg/m³,31.0,2021-08-06T13:00:00+02:00,China
CN,荣成市,山东成山轮胎公司,"37.161,122.41",PM2.5,ChinaAQIData,µg/m³,31.0,2021-08-06T13:00:00+02:00,China
CN,聊城市,区政府,"36.4372,115.9848",PM2.5,ChinaAQIData,µg/m³,31.0,2021-08-06T13:00:00+02:00,China
BR,São José do Rio Preto,São José do Rio Preto,"-20.78468928,-49.39827779",PM2.5,Sao Paulo CETESB,µg/m³,31.0,2021-08-06T14:00:00+02:00,Brazil
CL,Quillota,Cuerpo de Bomberos,"-32.885091,-71.246854",PM2.5,Chile - SINCA,µg/m³,31.0,2021-08-06T13:00:00+02:00,Chile
BR,Guarulhos,Guarulhos-Pimentas,"-23.44011701,-46.40994877",NO2,Sao Paulo CETESB,µg/m³,31.0,2021-08-06T14:00:00+02:00,Brazil
CI,Abidjan,US Diplomatic Post: Abidjan,"5.335049,-3.976023",PM2.5,StateAir_Abidjan,µg/m³,31.0,2021-08-06T14:00:00+02:00,Côte d'Ivoire
CN,贵阳市,桐木岭(对照点),"26.3003,106.805",PM2.5,ChinaAQIData,µg/m³,31.0,2021-08-06T12:00:00+02:00,China
IT,Torino,IT0469A,"45.07585,7.67822",NO2,EEA Italy,µg/m³,31.0,2021-08-06T13:00:00+02:00,Italy
GB,Brent,Brent - Ikea,"51.552476,-0.258089",NO2,London Air Quality Network,µg/m³,31.1,2021-08-06T13:00:00+02:00,United Kingdom
RO,Galaţi,RO0141A,"45.4185117825,28.0163875865",NO2,EEA Romania,µg/m³,31.17933522,2021-08-06T13:00:00+02:00,Romania
NO,Bærum,E18 Høvik kirke,"59.89882251,10.57586119",NO2,Norway,µg/m³,31.18224,2021-08-06T13:00:00+02:00,Norway
RS,Južnobanatski upravni okrug,RS0035A,"44.862975,20.64429",SO2,EEA Servia,µg/m³,31.22993,2021-08-06T14:00:00+02:00,Serbia
RO,Arad,RO0095A,"46.1813888495,21.33472061",NO2,EEA Romania,µg/m³,31.29290237,2021-08-06T13:00:00+02:00,Romania
FR,Isère,FR15046,"45.1806746478,5.72005850424",NO2,EEA France,µg/m³,31.3,2021-08-06T10:00:00+02:00,France
CH,Basel-Stadt,CH0029A,"47.567006005,7.59470775491",NO2,EEA Switzerland,µg/m³,31.4955,2021-08-06T13:00:00+02:00,Switzerland
